Date,Open,High,Low,Close,Adj Close,Volume
2023-01-01,525.130005,525.630005,487.540009,490.000000,482.732361,18934400
2023-01-08,492.410004,509.500000,482.679993,489.570007,482.308716,20257900
2023-01-15,491.200012,492.940002,474.750000,486.720001,479.501007,16969300
2023-01-22,486.679993,500.260010,480.000000,486.049988,478.840942,15674400
2023-01-29,487.809998,505.500000,463.890015,472.019989,465.019012,29235100
2023-02-05,472.000000,495.660004,469.029999,494.250000,486.919312,18117900
2023-02-12,494.000000,499.869995,487.269989,499.079987,491.677673,13407100
2023-02-19,496.700012,501.399994,483.010010,484.329987,477.146454,11312300
2023-02-26,488.769989,490.940002,472.000000,478.559998,471.462006,14957300
2023-03-05,481.369995,484.350006,457.589996,460.329987,453.502411,16006400
2023-03-12,458.649994,473.390015,458.649994,469.500000,464.183838,18230500
2023-03-19,470.000000,485.739990,466.670013,475.989990,470.600342,14733000
2023-03-26,485.549988,486.290009,461.079987,472.589996,467.238861,15695800
2023-04-02,485.200012,514.239990,483.489990,512.809998,507.003448,15791200
2023-04-09,510.809998,530.450012,508.089996,511.790009,505.994995,18298600
2023-04-16,508.720001,509.589996,482.140015,483.820007,478.341705,19150300
2023-04-23,483.410004,498.500000,478.359985,492.089996,486.518066,13061300
2023-04-30,494.589996,500.850006,481.950012,494.279999,488.683289,10891800
2023-05-07,492.040009,499.399994,485.660004,491.230011,485.667786,9716500
2023-05-14,491.399994,491.790009,473.890015,478.820007,473.398315,12388600
2023-05-21,480.440002,488.390015,472.540009,481.519989,476.067749,12841000
2023-05-28,476.679993,501.019989,476.029999,499.579987,493.923218,14566000
2023-06-04,500.700012,502.899994,481.600006,493.619995,488.030762,16787100
2023-06-11,492.299988,494.660004,445.679993,458.489990,453.298492,34388700
2023-06-18,456.750000,483.179993,456.750000,477.000000,473.534821,17525200
2023-06-25,478.140015,483.179993,473.000000,480.640015,477.148407,17281000
2023-07-02,478.100006,480.209991,460.820007,461.579987,458.226868,15010500
2023-07-09,460.000000,485.000000,447.179993,480.170013,476.681824,33367400
2023-07-16,481.109985,514.659973,478.299988,506.529999,502.850311,24206300
2023-07-23,505.329987,515.859985,497.279999,502.910004,499.256622,14665100
2023-07-30,503.000000,510.899994,499.059998,502.730011,499.077942,12676700
2023-08-06,505.739990,513.599976,500.019989,508.010010,504.319580,10979400
2023-08-13,509.149994,513.650024,491.820007,498.440002,494.819092,10772700
2023-08-20,497.510010,500.250000,484.649994,489.119995,485.566772,9859200
2023-08-27,490.489990,496.709991,473.359985,476.239990,472.780365,13834300
2023-09-03,478.000000,487.109985,476.380005,480.769989,477.277435,10825800
2023-09-10,481.980011,489.820007,472.119995,486.700012,485.045319,14114000
2023-09-17,488.410004,509.429993,476.540009,506.100006,504.379333,18215400
2023-09-24,508.260010,514.150024,501.049988,504.190002,502.475830,13700600
2023-10-01,505.529999,525.950012,503.140015,524.809998,523.025696,15931500
2023-10-08,521.150024,544.460022,520.229980,539.400024,537.566162,15239300
2023-10-15,543.179993,546.780029,526.770020,527.030029,525.238220,14127000
2023-10-22,527.030029,532.359985,520.080017,524.659973,522.876221,11977400
2023-10-29,525.000000,536.840027,522.940002,530.900024,529.095032,12857400
2023-11-05,531.630005,542.679993,530.049988,541.210022,539.369995,11359300
2023-11-12,541.150024,544.859985,528.340027,536.289978,534.466675,11472800
2023-11-19,533.609985,547.590027,531.799988,547.099976,545.239929,8003600
2023-11-26,547.099976,554.700012,528.650024,547.159973,545.299683,20668000
2023-12-03,548.260010,552.530029,543.039978,549.770020,549.770020,12146100
2023-12-10,549.760010,550.000000,522.960022,531.119995,531.119995,23654500
2023-12-17,529.109985,531.469971,515.869995,520.309998,520.309998,15004800
2023-12-24,519.880005,528.239990,517.969971,526.469971,526.469971,7323700
