Date,Open,High,Low,Close,Adj Close,Volume
2023-08-08,154.320007,155.979996,152.589996,155.880005,153.789902,8623400
2023-08-09,155.320007,155.520004,153.470001,153.789993,151.727921,6277800
2023-08-10,154.380005,155.440002,153.089996,153.559998,151.501007,5995100
2023-08-11,153.029999,154.520004,152.630005,154.449997,152.379074,5178000
2023-08-14,153.610001,154.919998,152.919998,154.770004,152.694778,5044300
2023-08-15,152.850006,153.270004,150.229996,150.830002,148.807617,10300300
2023-08-16,150.600006,150.960007,149.679993,150.190002,148.176193,6978200
2023-08-17,150.880005,151.259995,148.399994,148.630005,146.637115,9953900
2023-08-18,147.649994,149.500000,147.440002,148.970001,146.972549,8516900
2023-08-21,149.649994,150.100006,148.020004,149.479996,147.475708,8327000
2023-08-22,149.259995,149.639999,145.850006,146.380005,144.417282,9682000
2023-08-23,146.350006,147.589996,145.460007,147.369995,145.393997,7858000
2023-08-24,147.500000,149.410004,146.990005,147.229996,145.255875,6534000
2023-08-25,147.279999,148.619995,145.850006,147.050003,145.078293,6695500
2023-08-28,147.570007,148.610001,147.130005,147.559998,145.581451,5094100
2023-08-29,147.710007,148.850006,147.179993,148.759995,146.765366,6337000
2023-08-30,148.619995,149.149994,147.190002,148.160004,146.173416,6277300
2023-08-31,148.259995,148.350006,145.960007,146.330002,144.367950,10933900
2023-09-01,146.089996,148.080002,145.699997,146.820007,144.851379,7902100
2023-09-05,147.160004,148.210007,145.009995,145.199997,143.253098,7854700
2023-09-06,144.699997,145.539993,144.110001,144.960007,143.016327,8629200
2023-09-07,144.130005,145.270004,143.389999,143.720001,141.792938,8373700
2023-09-08,143.369995,144.119995,142.649994,143.830002,141.901474,7107900
2023-09-11,144.750000,145.050003,143.690002,144.460007,142.523026,6854200
2023-09-12,144.500000,147.320007,144.050003,146.339996,144.377808,8363200
2023-09-13,147.339996,147.699997,145.820007,146.410004,144.446884,8325900
2023-09-14,147.839996,149.899994,147.520004,149.250000,147.248795,10034900
2023-09-15,148.919998,149.729996,148.309998,148.809998,146.814697,19824100
2023-09-18,148.160004,149.139999,147.750000,149.119995,147.120529,6512400
2023-09-19,149.500000,149.720001,147.210007,148.929993,146.933090,7943400
2023-09-20,149.649994,150.250000,148.139999,148.300003,146.311539,7332000
2023-09-21,147.580002,148.850006,146.630005,147.139999,145.167084,8052400
2023-09-22,147.289993,147.509995,145.190002,145.729996,143.775986,7071700
2023-09-25,145.350006,146.520004,143.699997,146.449997,144.486343,7044700
2023-09-26,144.600006,145.839996,144.229996,144.929993,142.986710,7468400
2023-09-27,145.190002,146.089996,144.509995,145.779999,143.825317,6717800
2023-09-28,146.279999,148.869995,146.009995,147.589996,145.611053,8868100
2023-09-29,148.600006,148.759995,144.860001,145.020004,143.075516,11915700
2023-10-02,144.830002,145.619995,142.630005,143.770004,141.842270,9170600
2023-10-03,143.199997,143.589996,142.350006,142.710007,140.796494,9431100
2023-10-04,143.190002,143.470001,141.929993,143.350006,141.427917,8128700
2023-10-05,142.039993,143.100006,140.830002,142.899994,142.024231,8576200
2023-10-06,142.910004,145.880005,142.139999,145.100006,144.210754,10269400
2023-10-09,143.660004,145.399994,143.500000,144.770004,143.882767,6964900
2023-10-10,145.419998,146.770004,145.279999,145.649994,144.757370,11288800
2023-10-11,146.509995,147.229996,145.020004,146.149994,145.254303,8698200
2023-10-12,146.300003,146.960007,145.130005,145.809998,144.916397,10484400
2023-10-13,148.500000,153.110001,147.839996,148.000000,147.092972,29427000
2023-10-16,149.449997,149.520004,146.720001,147.850006,146.943893,12663500
2023-10-17,147.570007,149.309998,146.789993,147.529999,146.625854,11482700
2023-10-18,146.589996,147.479996,145.369995,145.910004,145.015793,9620300
2023-10-19,145.479996,147.020004,144.880005,145.289993,144.399582,11143600
2023-10-20,144.570007,145.139999,142.119995,142.949997,142.073914,13332000
2023-10-23,142.940002,143.679993,140.729996,141.000000,140.135880,10133400
2023-10-24,141.190002,141.729996,140.360001,141.169998,140.304825,8881400
2023-10-25,140.570007,141.179993,139.509995,140.399994,139.539551,8242600
2023-10-26,139.759995,141.669998,139.429993,140.759995,139.897339,9109400
2023-10-27,138.949997,139.100006,135.190002,135.690002,134.858414,17434700
2023-10-30,136.440002,138.039993,136.039993,137.419998,136.577820,9855500
2023-10-31,137.710007,139.240005,137.470001,139.059998,138.207764,9672500
2023-11-01,139.250000,140.529999,138.470001,138.940002,138.088501,9432000
2023-11-02,140.089996,141.479996,139.229996,141.419998,140.553299,10186200
2023-11-03,142.190002,143.770004,141.850006,143.000000,142.123611,9533100
2023-11-06,143.169998,144.190002,142.789993,144.080002,143.197006,7625100
2023-11-07,143.509995,144.259995,142.820007,144.009995,143.127426,6297900
2023-11-08,144.110001,144.839996,143.619995,144.720001,143.833084,7618200
2023-11-09,145.440002,145.649994,143.699997,144.289993,143.405701,7992500
2023-11-10,144.940002,146.479996,144.080002,146.429993,145.532593,7983300
2023-11-13,145.699997,146.250000,145.160004,145.779999,144.886581,6676300
2023-11-14,146.679993,149.250000,146.520004,148.440002,147.530273,9927700
2023-11-15,148.460007,150.160004,148.460007,149.740005,148.822311,8365300
2023-11-16,150.089996,151.529999,150.089996,151.449997,150.521835,8126200
2023-11-17,152.199997,152.860001,151.539993,152.820007,151.883438,7812400
2023-11-20,152.080002,153.750000,151.919998,153.289993,152.350555,7019000
2023-11-21,153.199997,153.630005,152.570007,152.970001,152.032516,7083500
2023-11-22,153.410004,153.880005,152.899994,153.330002,152.390305,5174500
2023-11-24,153.589996,154.440002,153.279999,153.539993,152.599014,3496900
2023-11-27,153.429993,153.529999,152.710007,153.190002,152.251175,6259100
2023-11-28,153.220001,153.869995,152.720001,153.539993,152.599014,6582700
2023-11-29,154.169998,155.630005,154.000000,154.320007,153.374252,9126100
2023-11-30,154.910004,156.130005,154.380005,156.080002,155.123459,9869800
2023-12-01,155.820007,157.860001,155.820007,156.839996,155.878799,8913000
2023-12-04,156.020004,158.050003,155.880005,157.990005,157.021759,9607500
2023-12-05,157.259995,158.500000,156.970001,157.970001,157.001877,9135600
2023-12-06,158.839996,159.220001,156.000000,156.309998,155.352051,9366000
2023-12-07,156.690002,157.309998,156.149994,156.789993,155.829102,8130900
2023-12-08,157.259995,158.779999,156.979996,158.520004,157.548508,7366200
2023-12-11,158.520004,159.300003,158.149994,159.100006,158.124954,8093900
2023-12-12,159.229996,160.649994,158.880005,160.520004,159.536255,10223000
2023-12-13,160.520004,162.029999,159.770004,161.059998,160.072937,12379100
2023-12-14,161.830002,164.839996,161.710007,163.990005,162.984985,13643000
2023-12-15,163.080002,165.279999,162.389999,165.229996,164.217377,20305900
2023-12-18,165.919998,167.130005,165.630005,166.229996,165.211243,8469600
2023-12-19,166.000000,168.470001,165.550003,168.449997,167.417648,10345700
2023-12-20,167.990005,169.410004,166.449997,166.550003,165.529297,10734700
2023-12-21,166.839996,168.089996,165.679993,167.500000,166.473465,7601700
2023-12-22,167.500000,168.229996,167.229996,167.399994,166.374069,6574900
2023-12-26,167.460007,168.770004,167.179993,168.389999,167.358017,4683600
2023-12-27,167.839996,169.470001,167.580002,169.399994,168.361816,6428600
2023-12-28,169.350006,170.660004,169.000000,170.300003,169.256317,6320100
2023-12-29,170.000000,170.690002,169.630005,170.100006,169.057541,6431800
